,location,total_sqft,bath,price,bhk
9240,other,1840.0,3.0,155.0,3
9241,other,1533.0,3.0,150.0,3
9242,other,1804.0,3.0,150.0,3
9243,other,1720.0,3.0,83.0,3
9244,other,1684.0,3.0,86.0,3
9245,other,3000.0,5.0,260.0,4
9246,other,3000.0,5.0,270.0,4
9247,other,850.0,2.0,42.0,2
9248,other,1515.0,3.0,88.0,3
9249,other,1166.0,2.0,53.0,2
9250,other,1100.0,2.0,55.0,2
9251,other,1250.0,2.0,90.0,2
9252,other,1350.0,3.0,68.0,3
9253,other,1798.0,3.0,73.0,3
9254,other,1500.0,3.0,90.0,3
9255,other,1360.0,2.0,73.0,3
9256,other,600.0,3.0,75.0,2
9257,other,1240.0,2.0,100.0,2
9258,other,1217.0,2.0,164.0,2
9259,other,1125.0,2.0,36.0,2
9260,other,3060.0,4.0,350.0,4
9261,other,925.0,2.0,100.0,2
9262,other,823.0,2.0,80.0,2
9263,other,1630.0,2.0,200.0,2
9264,other,1600.0,3.0,180.0,3
9265,other,1272.0,4.0,75.0,3
9266,other,1280.0,3.0,87.0,3
9267,other,800.0,2.0,32.0,2
9268,other,1500.0,3.0,95.0,3
9269,other,1602.0,2.0,165.0,3
9270,other,1602.0,2.0,170.0,3
9271,other,3000.0,4.0,240.0,4
9272,other,1130.0,2.0,74.0,2
9273,other,1130.0,2.0,75.0,2
9274,other,2250.0,3.0,180.0,3
9275,other,1200.0,2.0,50.0,2
9276,other,1500.0,2.0,115.0,2
9277,other,2072.0,3.0,108.0,3
9278,other,2400.0,5.0,235.0,5
9279,other,925.0,2.0,48.0,2
9280,other,2710.0,5.0,142.0,4
9281,other,509.0,1.0,20.0,1
9282,other,650.0,1.0,26.0,1
9283,other,1760.0,2.0,116.0,3
9284,other,660.0,1.0,35.0,1
9285,other,2100.0,4.0,90.0,4
9286,other,800.0,1.0,32.0,1
9287,other,8000.0,5.0,550.0,5
9288,other,1121.0,2.0,43.72,2
9289,other,1350.0,3.0,60.0,3
9290,other,1442.0,3.0,56.24,3
9291,other,1265.0,2.0,58.0,2
9292,other,1285.0,2.0,45.0,3
9293,other,1555.0,2.0,67.0,3
9294,other,1532.0,3.0,59.75,3
9295,other,1025.0,2.0,39.98,2
9296,other,1350.0,2.0,45.0,1
9297,other,1255.0,2.0,60.0,3
9298,other,1200.0,3.0,95.0,4
9299,other,1450.0,2.0,62.63,2
9300,other,1200.0,3.0,85.0,3
9301,other,900.0,2.0,22.5,2
9302,other,1210.0,2.0,60.0,2
9303,other,2040.0,2.0,59.0,2
9304,other,1176.0,2.0,45.0,3
9305,other,1080.0,2.0,38.0,2
9306,other,1154.0,2.0,57.0,2
9307,other,14000.0,3.0,800.0,4
9308,other,1800.0,3.0,65.0,3
9309,other,1275.0,2.0,105.0,2
9310,other,1150.0,2.0,90.0,2
9311,other,5480.0,4.0,400.0,3
9312,other,3100.0,5.0,425.0,4
9313,other,900.0,2.0,27.0,2
9314,other,1158.0,2.0,85.0,3
9315,other,900.0,1.0,52.3,1
9316,other,750.0,2.0,20.0,2
9317,other,900.0,2.0,25.0,2
9318,other,1200.0,1.0,50.0,2
9319,other,1300.0,3.0,58.0,3
9320,other,1215.0,2.0,49.85,2
9321,other,1020.0,2.0,48.0,2
9322,other,1435.0,2.0,60.0,3
9323,other,1250.0,3.0,54.0,3
9324,other,1084.0,2.0,50.0,2
9325,other,1570.0,3.0,62.0,3
9326,other,1885.0,3.0,90.0,3
9327,other,1550.0,2.0,70.0,3
9328,other,1500.0,2.0,65.0,3
9329,other,690.0,2.0,42.0,2
9330,other,1480.0,2.0,75.0,3
9331,other,1200.0,4.0,140.0,4
9332,other,2230.0,4.0,130.0,4
9333,other,850.0,2.0,34.0,2
9334,other,825.0,2.0,35.0,2
9335,other,985.0,2.0,45.0,2
9336,other,970.0,2.0,45.0,2
9337,other,1500.0,3.0,115.0,3
9338,other,1500.0,3.0,149.0,3
9339,other,1500.0,3.0,90.0,3
9340,other,4400.0,9.0,120.0,7
9341,other,1850.0,3.0,175.0,6
9342,other,1200.0,4.0,145.0,3
9343,other,1200.0,3.0,140.0,3
9344,other,1260.0,2.0,45.0,2
9345,other,1050.0,2.0,110.0,2
9346,other,1350.0,4.0,160.0,4
9347,other,1200.0,4.0,130.0,4
9348,other,905.0,2.0,50.0,2
9349,other,620.0,1.0,25.0,1
9350,other,960.0,2.0,32.0,2
9351,other,900.0,2.0,27.0,2
9352,other,1358.0,3.0,50.0,3
9353,other,600.0,1.0,32.0,1
9354,other,3200.0,4.0,270.0,4
9355,other,1000.0,2.0,35.0,2
9356,other,1195.0,2.0,42.4,2
9357,other,1146.0,2.0,38.5,2
9358,other,1050.0,2.0,49.5,2
9359,other,1200.0,2.0,53.0,2
9360,other,2000.0,3.0,166.0,4
9361,other,1080.0,3.0,149.0,3
9362,other,1180.0,2.0,78.34,3
9363,other,1500.0,4.0,180.0,4
9364,other,900.0,2.0,55.0,2
9365,other,900.0,2.0,45.0,2
9366,other,1200.0,2.0,75.6,3
9367,other,4000.0,3.0,130.0,5
9368,other,990.0,2.0,44.55,2
9369,other,1525.0,3.0,68.63,3
9370,other,1756.0,3.0,100.0,3
9371,other,1230.0,2.0,55.0,2
9372,other,2736.0,4.0,130.0,4
9373,other,1485.0,2.0,156.0,3
9374,other,1200.0,2.0,100.0,3
9375,other,1060.0,3.0,62.0,3
9376,other,824.0,2.0,60.0,2
9377,other,1250.0,2.0,58.0,2
9378,other,1194.0,2.0,55.0,2
9379,other,1455.0,2.0,55.0,3
9380,other,1400.0,3.0,53.0,3
9381,other,2300.0,2.0,69.0,3
9382,other,900.0,2.0,55.0,2
9383,other,1150.0,2.0,45.0,2
9384,other,1200.0,4.0,110.0,4
9385,other,1450.0,3.0,55.0,3
9386,other,830.0,2.0,34.0,2
9387,other,1425.0,3.0,55.0,3
9388,other,1400.0,2.0,56.0,3
9389,other,826.0,2.0,36.0,2
9390,other,600.0,1.0,50.0,1
9391,other,1375.0,2.0,85.0,3
9392,other,900.0,2.0,110.0,2
9393,other,1560.0,3.0,115.0,3
9394,other,1480.0,3.0,74.0,3
9395,other,1200.0,2.0,80.0,3
9396,other,2000.0,5.0,80.0,4
9397,other,1200.0,3.0,68.0,3
9398,other,600.0,1.0,24.0,1
9399,other,927.0,2.0,37.0,2
9400,other,1753.0,3.0,120.0,3
9401,other,1750.0,3.0,120.0,3
9402,other,1760.0,3.0,90.0,3
9403,other,1200.0,3.0,72.0,3
9404,other,1563.0,3.0,52.0,3
9405,other,1600.0,3.0,52.0,3
9406,other,1388.0,3.0,69.99,3
9407,other,1569.0,3.0,70.0,3
9408,other,1559.0,3.0,62.0,3
9409,other,1563.0,3.0,63.0,3
9410,other,1500.0,2.0,45.0,2
9411,other,1200.0,3.0,66.0,3
9412,other,1500.0,2.0,85.0,3
9413,other,1175.0,2.0,48.72,2
9414,other,1200.0,3.0,90.0,3
9415,other,1200.0,3.0,130.0,3
9416,other,1200.0,1.0,95.0,2
9417,other,1616.0,3.0,75.0,3
9418,other,1225.0,2.0,82.0,3
9419,other,1200.0,2.0,79.0,2
9420,other,1200.0,2.0,65.0,2
9421,other,1230.0,2.0,75.0,2
9422,other,1580.0,3.0,100.0,3
9423,other,1030.0,2.0,61.0,2
9424,other,1340.0,2.0,77.0,2
9425,other,1720.0,2.0,126.0,3
9426,other,1100.0,2.0,106.0,2
9427,other,950.0,2.0,60.0,2
9428,other,930.0,1.0,55.0,2
9429,other,1364.0,2.0,70.0,2
9430,other,1500.0,3.0,70.0,3
9431,other,1750.0,3.0,75.0,3
9432,other,1504.0,3.0,67.0,3
9433,other,1200.0,4.0,72.0,4
9434,other,1250.0,3.0,40.0,3
9435,other,2700.0,3.0,90.0,4
9436,other,1020.0,2.0,62.0,2
9437,other,880.0,2.0,48.0,2
9438,other,1000.0,2.0,55.0,2
9439,other,1400.0,2.0,78.0,3
9440,other,1350.0,3.0,77.0,3
9441,other,3000.0,4.0,240.0,4
9442,other,1425.0,2.0,75.0,3
9443,other,1560.0,3.0,85.0,3
9444,other,1390.0,2.0,80.0,3
9445,other,1550.0,3.0,59.0,3
9446,other,1410.0,2.0,54.0,3
9447,other,1410.0,2.0,54.0,3
9448,other,720.0,1.0,28.0,1
9449,other,1200.0,1.0,54.0,2
9450,other,1450.0,2.0,65.0,3
9451,other,1200.0,2.0,54.0,2
9452,other,2357.0,3.0,151.0,3
9453,other,1308.0,2.0,86.0,2
9454,other,2872.0,4.0,183.0,4
9455,other,4395.0,3.0,240.0,3
9456,other,650.0,1.0,30.0,1
9457,other,660.0,1.0,30.0,1
9458,other,1077.0,2.0,34.46,2
9459,other,1378.0,2.0,42.33,3
9460,other,1100.0,2.0,39.5,2
9461,other,1161.0,2.0,36.69,2
9462,other,1161.0,2.0,36.69,2
9463,other,1100.0,2.0,70.0,2
9464,other,2100.0,1.0,200.0,2
9465,other,1602.0,3.0,56.0,3
9466,other,1025.0,2.0,65.0,2
9467,other,1250.0,2.0,59.0,2
9468,other,1300.0,2.0,60.0,2
9469,other,660.0,2.0,76.0,2
9470,other,1150.0,2.0,60.0,2
9471,other,1998.0,3.0,117.0,3
9472,other,1200.0,2.0,55.0,2
9473,other,1146.0,2.0,39.5,2
9474,other,1255.0,2.0,56.7,2
9475,other,1260.0,2.0,55.0,2
9476,other,1175.0,2.0,79.0,2
9477,other,1936.0,2.0,54.21,3
9478,other,600.0,1.0,18.0,1
9479,other,1270.0,2.0,35.56,3
9480,other,1650.0,3.0,110.0,3
9481,other,1000.0,1.0,75.0,2
9482,other,1225.0,2.0,47.0,2
9483,other,1350.0,4.0,160.0,4
9484,other,1145.0,2.0,60.0,3
9485,other,1630.0,3.0,68.29,3
9486,other,1440.0,2.0,60.33,3
9487,other,1170.0,2.0,53.11,2
9488,other,1440.0,2.0,63.93,3
9489,other,3400.0,4.0,190.0,4
9490,other,2400.0,5.0,75.0,6
9491,other,1200.0,2.0,82.0,2
9492,other,1300.0,2.0,67.0,3
9493,other,935.0,2.0,40.0,2
9494,other,1050.0,1.0,70.0,1
9495,other,1225.0,2.0,71.05,2
9496,other,1190.0,2.0,100.0,2
9497,other,775.0,2.0,55.0,2
9498,other,1750.0,3.0,85.0,3
9499,other,1141.0,2.0,62.0,2
9500,other,2500.0,5.0,120.0,5
9501,other,2300.0,4.0,200.0,4
9502,other,1610.0,3.0,85.0,3
9503,other,4830.0,5.0,390.0,4
9504,other,4800.0,5.0,420.0,4
9505,other,4800.0,6.0,420.0,4
9506,other,4800.0,4.0,420.0,4
9507,other,945.0,2.0,54.0,2
9508,other,551.0,1.0,30.0,1
9509,other,1475.0,3.0,80.0,3
9510,other,1254.0,2.0,70.0,3
9511,other,1432.0,3.0,79.0,3
9512,other,2000.0,4.0,103.0,5
9513,other,1175.0,2.0,48.0,2
9514,other,2000.0,4.0,99.0,5
9515,other,800.0,3.0,59.5,2
9516,other,1334.0,2.0,62.0,2
9517,other,1280.0,2.0,55.0,3
9518,other,1088.0,2.0,43.5,2
9519,other,2700.0,4.0,295.0,4
9520,other,7000.0,6.0,560.0,6
9521,other,1595.0,3.0,76.0,3
9522,other,1330.0,2.0,64.0,2
9523,other,1037.0,2.0,36.28,2
9524,other,1560.0,3.0,188.0,3
9525,other,1500.0,2.0,95.0,3
9526,other,1360.0,3.0,55.0,3
9527,other,1600.0,3.0,76.0,3
9528,other,900.0,1.0,44.0,2
9529,other,1280.0,2.0,100.0,3
9530,other,995.0,2.0,34.82,3
9531,other,1080.0,2.0,37.8,2
9532,other,2400.0,5.0,120.0,5
9533,other,1500.0,3.0,72.0,3
9534,other,3000.0,4.0,264.0,4
9535,other,1800.0,2.0,100.0,3
9536,other,1488.0,3.0,57.0,3
9537,other,950.0,2.0,45.0,2
9538,other,1250.0,2.0,50.0,2
9539,other,1250.0,2.0,55.0,2
9540,other,595.0,1.0,42.0,1
9541,other,596.0,1.0,42.0,1
9542,other,600.0,1.0,43.0,1
9543,other,416.0,1.0,18.5,1
9544,other,3080.0,2.0,285.0,4
9545,other,5720.0,3.0,350.0,3
9546,other,1235.0,2.0,140.0,2
9547,other,2700.0,2.0,260.0,3
9548,other,1300.0,3.0,46.0,3
9549,other,625.0,2.0,24.0,2
9550,other,600.0,1.0,20.0,1
9551,other,1545.0,3.0,85.0,3
9552,other,1130.0,2.0,52.0,2
9553,other,1155.0,2.0,69.0,2
9554,other,2020.0,3.0,270.0,3
9555,other,3700.0,4.0,400.0,4
9556,other,1133.0,2.0,55.0,2
9557,other,1176.0,2.0,44.0,2
9558,other,1515.0,3.0,90.0,3
9559,other,2108.0,3.0,85.0,3
9560,other,1000.0,2.0,44.0,2
9561,other,1353.0,2.0,110.0,2
9562,other,1353.0,2.0,110.0,3
9563,other,1353.0,2.0,110.0,2
9564,other,1225.0,2.0,47.0,2
9565,other,2150.0,4.0,80.0,4
9566,other,1603.0,2.0,125.0,3
9567,other,1650.0,3.0,165.0,3
9568,other,1300.0,2.0,129.0,2
9569,other,850.0,2.0,72.0,2
9570,other,1276.0,2.0,146.0,2
9571,other,1115.0,2.0,115.0,2
9572,other,1100.0,2.0,32.0,2
9573,other,3760.0,2.0,280.0,2
9574,other,1200.0,2.0,55.0,2
9575,other,1450.0,3.0,42.0,3
9576,other,1100.0,2.0,47.0,2
9577,other,1110.0,2.0,58.0,2
9578,other,1000.0,2.0,35.0,2
9579,other,1350.0,2.0,89.5,2
9580,other,2300.0,7.0,160.0,6
9581,other,1400.0,2.0,62.0,3
9582,other,2400.0,2.0,150.0,3
9583,other,1374.0,2.0,70.0,3
9584,other,1605.0,2.0,85.0,3
9585,other,1200.0,2.0,68.0,3
9586,other,1700.0,2.0,68.5,3
9587,other,4000.0,6.0,460.0,6
9588,other,1100.0,2.0,48.0,2
9589,other,1200.0,5.0,150.0,4
9590,other,1670.0,3.0,91.86,3
9591,other,1290.0,2.0,71.95,2
9592,other,950.0,2.0,38.0,2
9593,other,2500.0,3.0,75.0,3
9594,other,1600.0,3.0,64.0,3
9595,other,1275.0,2.0,47.0,2
9596,other,705.0,1.0,36.5,1
9597,other,1758.0,3.0,95.0,3
9598,other,1300.0,2.0,33.0,2
9599,other,2700.0,4.0,170.0,5
9600,other,1535.0,3.0,95.0,3
9601,other,1340.0,2.0,65.0,2
9602,other,1200.0,2.0,52.0,2
9603,other,1145.0,2.0,51.0,2
9604,other,1205.0,2.0,42.18,2
9605,other,1196.0,2.0,56.81,2
9606,other,2080.0,2.0,150.0,2
9607,other,1110.0,2.0,52.0,2
9608,other,1215.0,2.0,49.75,3
9609,other,1215.0,3.0,42.2,3
9610,other,1130.0,2.0,68.0,2
9611,other,1075.0,2.0,55.0,2
9612,other,900.0,1.0,70.0,2
9613,other,1162.0,2.0,48.0,2
9614,other,1650.0,4.0,99.0,4
9615,other,2159.0,3.0,110.0,3
9616,other,1050.0,2.0,50.0,2
9617,other,2159.0,3.0,120.0,3
9618,other,2200.0,3.0,115.0,4
9619,other,2159.0,3.0,120.0,3
9620,other,946.0,2.0,38.0,2
9621,other,2100.0,6.0,71.0,6
9622,other,2800.0,4.0,200.0,4
9623,other,1200.0,3.0,80.0,3
9624,other,1100.0,2.0,61.0,2
9625,other,2400.0,5.0,85.0,4
9626,other,1000.0,2.0,50.0,2
9627,other,1100.0,2.0,49.0,2
9628,other,1000.0,2.0,45.0,2
9629,other,3000.0,4.0,130.0,8
9630,other,1600.0,2.0,160.0,2
9631,other,1070.0,2.0,33.0,2
9632,other,1070.0,2.0,33.15,2
9633,other,1492.0,2.0,65.0,2
9634,other,1067.0,2.0,33.99,2
9635,other,1070.0,2.0,32.99,2
9636,other,1205.0,2.0,47.0,2
9637,other,1070.0,2.0,33.43,2
9638,other,1095.0,2.0,39.0,2
9639,other,1100.0,2.0,75.0,2
9640,other,3000.0,5.0,100.0,4
9641,other,812.0,1.0,26.0,1
9642,other,812.0,1.0,26.0,1
9643,other,1200.0,2.0,160.0,2
9644,other,925.0,2.0,68.0,2
9645,other,1677.0,3.0,98.0,3
9646,other,2100.0,6.0,275.0,6
9647,other,1225.0,2.0,71.05,2
9648,other,1745.0,3.0,77.0,3
9649,other,1300.0,2.0,58.0,2
9650,other,935.0,2.0,32.73,2
9651,other,1500.0,2.0,98.0,3
9652,other,1125.0,2.0,75.0,2
9653,other,735.0,1.0,75.0,1
9654,other,1655.0,3.0,155.0,3
9655,other,1680.0,3.0,135.0,3
9656,other,1350.0,2.0,48.0,3
9657,other,1015.0,2.0,40.1,2
9658,other,10030.0,1.0,150.0,1
9659,other,1100.0,2.0,55.0,2
9660,other,1316.0,2.0,55.5,2
9661,other,1355.0,2.0,95.0,2
9662,other,1210.0,2.0,60.0,2
9663,other,1595.0,3.0,115.0,3
9664,other,2100.0,3.0,240.0,3
9665,other,1415.0,2.0,120.0,2
9666,other,3800.0,6.0,390.0,6
9667,other,1200.0,3.0,75.0,3
9668,other,1600.0,3.0,86.0,3
9669,rajpur,2502.0,3.0,138.0,3
9670,rajpur,1693.0,3.0,108.0,3
9671,rajpur,667.0,1.0,36.85,1
9672,rajpur,1950.0,4.0,130.0,4
9673,rajpur,1170.0,2.0,57.0,2
9674,rajpur,665.0,1.0,36.85,1
9675,rajpur,1161.0,2.0,64.08,2
9676,rajpur,2557.0,3.0,141.0,3
9677,rajpur,1850.0,3.0,100.0,3
9678,rajpur,671.0,1.0,36.85,1
9679,rajpur,1277.0,2.0,95.815,2
9680,rajpur,668.0,1.0,36.85,1
9681,rajpur,1185.0,2.0,75.84,2
9682,rajpur,1195.0,2.0,100.0,2
9683,rajpur,1313.0,3.0,96.0,3
9684,rajpur,1400.0,2.0,100.0,2
9685,rajpur,2559.0,3.0,141.0,3
9686,rajpur,1430.0,3.0,72.0,3
9687,rajpur,673.0,1.0,36.85,1
9688,rajpur,717.0,2.0,49.475,2
9689,rajpur,3600.0,5.0,220.0,4
9690,rajpur,1168.0,2.0,64.08,2
9691,rajpur,605.0,1.0,41.745,1
9692,rajpur,1382.0,2.0,76.18,3
9693,rajpur,669.0,1.0,36.85,1
9694,rajpur,1385.0,2.0,76.18,3
9695,rajpur,3027.0,4.0,260.0,3
9696,rajpur,1200.0,2.0,63.0,2
9697,rajpur,1679.0,3.0,92.13,3
9698,rajpur,670.0,1.0,36.85,1
9699,rajpur,1381.0,2.0,76.18,3
9700,rajpur,1678.0,3.0,92.13,3
9701,rajpur,1240.0,2.0,80.0,2
9702,rajpur,1713.0,3.0,110.0,3
9703,rajpur,1144.0,2.0,67.0,2
9704,rajpur,1541.0,2.0,130.0,2
9705,rajpur,2501.0,3.0,138.0,3
9706,rajpur,1362.0,2.0,100.0,2
9707,rajpur,666.0,1.0,36.8,1
9708,rajpur,1855.0,3.0,140.0,3
9709,rajpur,2504.0,3.0,138.0,3
9710,rajpur,1165.0,2.0,85.0,2
9711,rajpur,1163.0,2.0,64.08,2
9712,rajpur,1165.0,2.0,64.08,2
9713,rajpur,1825.0,3.0,145.0,3
9714,rajpur,1384.0,2.0,76.18,3
9715,rajpur,994.0,2.0,54.67,1
9716,rajpur,650.0,1.0,40.0,1
9717,rajpur,1855.0,3.0,140.0,3
9718,rajpur,1500.0,3.0,100.0,3
9719,rajpur,1167.0,2.0,64.08,2
9720,rajpur,1164.0,2.0,64.08,2
9721,rajpur,1520.0,3.0,85.0,3
9722,rajpur,1677.0,3.0,92.13,3
9723,rajpur,674.0,1.0,36.85,1
9724,rajpur,1383.0,2.0,76.18,3
9725,rajpur,672.0,1.0,36.85,1
9726,rajpur,1162.0,2.0,64.08,2
9727,rajpur,1166.0,2.0,64.08,2
9728,rajpur,1195.0,2.0,100.0,2
9729,rajpur,1692.0,3.0,108.0,3
9730,rajpur,1169.0,2.0,64.08,2
9731,rajpur,2500.0,5.0,185.0,6
9732,rajpur,2500.0,3.0,138.0,3
9733,rajpur,1160.0,2.0,64.08,2
9734,rajpur,1676.0,3.0,92.13,3
9735,rajpur,2503.0,3.0,138.0,3
9736,rajpur,1855.0,3.0,135.0,3
9737,rajpur,1876.0,3.0,160.0,3
9738,rajpur,1675.0,3.0,92.13,3
9739,sahstradhara road,905.0,1.0,52.0,1
9740,sahstradhara road,1170.0,2.0,38.0,2
9741,sahstradhara road,1800.0,2.0,70.0,3
9742,sahstradhara road,1610.0,3.0,81.0,3
9743,sahstradhara road,1459.0,2.0,94.82,2
9744,sahstradhara road,2010.0,3.0,91.0,3
9745,sahstradhara road,1116.0,2.0,51.91,2
9746,sahstradhara road,1225.0,2.0,47.6,2
9747,sahstradhara road,1075.0,2.0,53.0,2
9748,sahstradhara road,1280.0,2.0,75.0,2
9749,sahstradhara road,1173.0,2.0,58.0,2
9750,sahstradhara road,1910.0,3.0,161.0,3
9751,sahstradhara road,3252.0,4.0,230.0,4
9752,sahstradhara road,11890.0,4.0,700.0,4
9753,sahstradhara road,1130.0,2.0,42.16,2
9754,sahstradhara road,1040.0,2.0,48.5,2
9755,sahstradhara road,1150.0,2.0,70.0,2
9756,sahstradhara road,1768.0,3.0,101.0,3
9757,sahstradhara road,1500.0,3.0,61.95,3
9758,sahstradhara road,4144.0,4.0,315.0,4
9759,sahstradhara road,4104.0,4.0,360.0,4
9760,sahstradhara road,1790.0,3.0,100.0,3
9761,sahstradhara road,1720.0,3.0,100.0,3
9762,sahstradhara road,1140.0,2.0,56.0,2
9763,sahstradhara road,1640.0,4.0,91.0,3
9764,sahstradhara road,805.0,2.0,35.0,2
9765,sahstradhara road,1155.0,2.0,59.95,2
9766,sahstradhara road,2280.0,4.0,126.0,3
9767,sahstradhara road,1650.0,3.0,60.0,3
9768,sahstradhara road,1447.0,2.0,83.0,2
9769,sahstradhara road,1116.0,2.0,51.91,2
9770,sahstradhara road,1897.0,3.0,130.0,3
9771,sahstradhara road,2225.0,2.0,125.0,3
9772,sahstradhara road,4348.0,2.0,304.0,4
9773,sahstradhara road,1495.0,2.0,79.5,2
9774,sahstradhara road,1113.0,2.0,62.0,2
9775,sahstradhara road,2268.0,3.0,163.0,4
9776,sahstradhara road,1560.0,2.0,72.0,3
9777,sahstradhara road,1200.0,2.0,45.84,2
9778,sahstradhara road,2400.0,4.0,200.0,4
9779,sahstradhara road,1985.0,3.0,75.0,3
9780,sahstradhara road,1360.0,2.0,95.0,2
9781,sahstradhara road,1254.0,2.0,40.0,2
9782,sahstradhara road,1697.0,3.0,94.79,3
9783,sahstradhara road,5000.0,4.0,400.0,4
9784,sahstradhara road,3000.0,5.0,250.0,4
9785,sahstradhara road,1700.0,3.0,115.0,3
9786,sahstradhara road,1140.0,2.0,41.0,2
9787,sahstradhara road,1190.0,2.0,57.0,2
9788,sahstradhara road,2842.0,3.0,162.0,3
9789,sahstradhara road,1403.0,2.0,60.81,3
9790,sahstradhara road,1232.0,2.0,45.0,2
9791,sahstradhara road,1485.0,3.0,65.0,3
9792,sahstradhara road,1500.0,3.0,130.0,3
9793,sahstradhara road,1280.0,2.0,75.0,2
9794,sahstradhara road,1330.0,2.0,71.0,2
9795,sahstradhara road,1405.0,2.0,78.0,3
9796,sahstradhara road,2225.0,3.0,115.0,3
9797,sahstradhara road,1272.0,2.0,95.05,2
9798,sahstradhara road,1205.0,2.0,39.0,2
9799,sahstradhara road,1541.0,3.0,72.0,3
9800,sahstradhara road,1192.0,2.0,71.0,2
9801,sahstradhara road,1277.0,2.0,61.3,2
9802,sahstradhara road,1185.0,2.0,40.0,2
9803,sahstradhara road,1306.0,3.0,54.65,3
9804,sahstradhara road,1626.0,3.0,89.0,3
9805,sahstradhara road,1585.0,3.0,88.0,3
9806,sahstradhara road,665.0,2.0,28.585,1
9807,sahstradhara road,1125.0,2.0,62.0,2
9808,sahstradhara road,1280.0,2.0,85.0,2
9809,sahstradhara road,1200.0,3.0,68.5,3
9810,sahstradhara road,4000.0,4.0,330.0,4
9811,sahstradhara road,1697.0,3.0,108.0,3
9812,sahstradhara road,1205.0,2.0,58.0,2
9813,sahstradhara road,3606.0,4.0,312.0,4
9814,sahstradhara road,1485.0,2.0,90.0,2
9815,sahstradhara road,950.0,1.0,50.0,1
9816,sahstradhara road,3584.0,4.0,199.0,4
9817,sahstradhara road,825.0,1.0,45.0,1
9818,sahstradhara road,1155.0,2.0,60.0,2
9819,sahstradhara road,2010.0,3.0,92.0,3
9820,sahstradhara road,1635.0,2.0,85.0,3
9821,sahstradhara road,1216.0,2.0,79.0,2
9822,sahstradhara road,1200.0,3.0,56.2,3
9823,sahstradhara road,1215.0,2.0,65.0,2
9824,sahstradhara road,1870.0,3.0,90.0,3
9825,sahstradhara road,1260.0,2.0,49.5,2
9826,sahstradhara road,2856.0,5.0,145.5,4
9827,sahstradhara road,920.0,2.0,63.0,2
9828,sahstradhara road,1165.0,2.0,40.5,2
9829,sahstradhara road,1170.0,2.0,71.0,2
9830,sahstradhara road,1118.0,2.0,75.0,2
9831,sahstradhara road,1800.0,3.0,110.0,3
9832,sahstradhara road,1562.0,3.0,103.0,3
9833,sahstradhara road,1190.0,2.0,67.0,2
9834,sahstradhara road,1102.0,2.0,48.0,2
9835,sahstradhara road,2321.0,4.0,128.0,3
9836,sahstradhara road,1320.0,2.0,95.0,2
9837,sahstradhara road,735.0,2.0,35.0,2
9838,sahstradhara road,1896.0,3.0,75.0,3
9839,sahstradhara road,3010.0,3.0,200.0,3
9840,sahstradhara road,1346.0,2.0,96.17,2
9841,sahstradhara road,3850.0,5.0,316.0,3
9842,sahstradhara road,1410.0,3.0,43.71,3
9843,sahstradhara road,1150.0,2.0,44.0,3
9844,sahstradhara road,1280.0,2.0,52.0,2
9845,sahstradhara road,2500.0,4.0,155.0,4
9846,sahstradhara road,905.0,1.0,55.0,1
9847,sahstradhara road,1200.0,2.0,46.13,2
9848,sahstradhara road,2268.0,3.0,146.0,4
9849,sahstradhara road,1150.0,2.0,55.0,2
9850,sahstradhara road,1500.0,3.0,71.8,3
9851,sahstradhara road,630.0,1.0,32.79,1
9852,sahstradhara road,3537.0,5.0,210.0,4
9853,sahstradhara road,1285.0,2.0,55.9,2
9854,sahstradhara road,1697.0,3.0,115.0,3
9855,sahstradhara road,1130.0,2.0,36.0,2
9856,sahstradhara road,1215.0,2.0,39.0,2
9857,sahstradhara road,1495.0,2.0,79.5,2
9858,sahstradhara road,3250.0,5.0,290.0,5
9859,sahstradhara road,1216.0,2.0,66.48,2
9860,sahstradhara road,1350.0,3.0,54.0,3
9861,sahstradhara road,1173.0,2.0,60.0,2
9862,sahstradhara road,1269.0,2.0,75.0,2
9863,sahstradhara road,3227.0,5.0,250.0,5
9864,sahstradhara road,1545.0,3.0,79.0,3
9865,sahstradhara road,1306.0,3.0,54.65,3
9866,sahstradhara road,1000.0,2.0,35.0,2
9867,sahstradhara road,3262.0,4.0,260.0,4
9868,sahstradhara road,1386.0,3.0,57.46,3
9869,sahstradhara road,1132.0,2.0,79.28,2
9870,sahstradhara road,1200.0,2.0,45.84,2
9871,sahstradhara road,1140.0,2.0,39.0,2
9872,sahstradhara road,2830.0,5.0,160.0,4
9873,sahstradhara road,1205.0,2.0,40.0,2
9874,sahstradhara road,1195.0,2.0,70.0,2
9875,sahstradhara road,3480.0,4.0,284.0,3
9876,sahstradhara road,1738.0,2.0,79.0,3
9877,sahstradhara road,1250.0,2.0,72.0,2
9878,sahstradhara road,709.0,1.0,34.385,1
9879,sahstradhara road,1340.0,2.0,77.0,2
9880,sahstradhara road,1320.0,2.0,79.5,2
9881,sahstradhara road,750.0,2.0,52.7,2
9882,sahstradhara road,1200.0,3.0,61.96,3
9883,sahstradhara road,1180.0,2.0,41.0,2
9884,sahstradhara road,1095.0,2.0,35.0,2
9885,sahstradhara road,1415.0,2.0,67.0,2
9886,sahstradhara road,1105.0,2.0,41.36,2
9887,sahstradhara road,2094.0,2.0,113.19,3
